sim,trigger,cascades,slots_jumped,total_loss,scenario,scenario_name,infra_gap,high_risk,oracle_lag_ms
169,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
170,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
171,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
172,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
173,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
174,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
175,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
176,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
177,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
178,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
179,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
180,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
181,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
182,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
183,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
184,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
185,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
186,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
187,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
188,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
189,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
190,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
191,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
192,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
193,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
194,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
195,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
196,1,3,3,313.05513125174036,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.39797090143896086,0,180.0
197,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
198,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
199,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
200,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
201,1,1,2,90.33378574776889,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.8262811812542906,0,180.0
202,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
203,0,0,0,0.0,harmony_multibuilder,Harmony Multi-Builder (40% reduction + competition),0.0,0,180.0
